Employee_Change_Id,NEW_EMPLOYMENT,CONTINUED_EMPLOYMENT,CHANGE_PREVIOUS_EMPLOYMENT,NEW_CONCURRENT_EMPLOYMENT,CHANGE_EMPLOYER,AMENDED_PETITION,Employee_Id
945,0,1,0,0,0,0,10810
946,0,1,0,0,0,0,10811
947,1,0,0,0,0,0,10812
948,0,0,0,0,1,0,10813
949,1,0,0,0,0,0,10814
950,0,0,0,0,1,0,10815
951,1,0,0,0,0,0,10816
952,0,0,0,0,1,0,10817
953,0,0,0,0,1,0,10818
954,0,0,0,0,1,0,10819
955,0,1,0,0,0,0,10820
956,0,0,0,0,0,1,10821
957,0,0,0,0,1,0,10822
958,0,0,1,0,0,0,10823
959,0,1,0,0,0,0,10824
960,1,0,0,0,0,0,10825
961,0,1,0,0,0,0,10826
962,0,0,0,0,0,1,10827
963,0,0,1,0,0,0,10828
964,0,1,0,0,0,0,10829
965,0,1,0,0,0,0,10830
966,1,1,1,0,1,1,10831
967,0,1,0,0,0,0,10832
968,0,0,0,0,0,1,10833
969,0,0,0,0,1,0,10834
970,0,0,0,0,1,0,10835
971,0,0,0,0,1,0,10836
972,0,0,0,0,1,0,10837
973,0,1,0,0,0,0,10838
974,1,0,0,0,0,0,10839
975,0,0,0,0,1,0,10840
976,1,0,0,0,0,0,10841
977,1,0,0,0,0,0,10842
978,0,0,0,0,0,1,10843
979,0,0,0,0,1,0,10844
980,0,0,0,0,1,0,10845
981,0,0,0,0,1,0,10846
982,1,0,0,0,0,0,10847
983,0,0,0,0,0,1,10848
984,1,0,0,0,0,0,10849
985,0,0,1,0,0,0,10850
986,0,0,0,0,0,1,10851
987,0,1,0,0,0,0,10852
988,0,0,0,0,1,0,10853
989,1,0,0,0,0,0,10854
990,25,0,0,0,0,0,10855
991,0,0,0,0,0,1,10856
992,1,0,0,0,0,0,10857
993,1,0,0,0,0,0,10858
994,0,0,0,0,0,1,10859
995,1,0,0,0,0,0,10860
996,1,0,0,0,0,0,10861
997,0,1,0,0,0,0,10862
998,0,0,0,0,1,0,10863
999,0,0,0,0,1,0,10864
1000,1,0,0,0,0,0,10865
1001,0,1,0,0,0,0,10866
1002,0,0,0,0,1,0,10867
1003,0,1,0,0,0,0,10868
1004,0,0,0,0,1,0,10869
1005,1,0,0,0,0,0,10870
1006,0,0,0,0,1,0,10871
1007,0,0,1,0,0,0,10872
1008,1,0,0,0,0,0,10873
1009,1,0,0,0,0,0,10874
1010,0,1,0,0,0,0,10875
1011,1,0,0,0,0,0,10876
1012,0,0,0,0,0,1,10877
1013,0,0,0,0,1,0,10878
1014,0,0,0,0,1,0,10879
1015,0,0,0,0,1,0,10880
1016,0,0,0,0,0,1,10881
1017,0,0,0,0,1,0,10882
1018,1,0,0,0,0,0,10883
1019,1,0,0,0,0,0,10884
1020,0,0,0,0,1,0,10885
1021,0,0,1,0,1,1,10886
1022,0,1,0,0,0,0,10887
1023,1,0,0,0,0,0,10888
1024,1,0,0,0,0,0,10889
1025,0,0,0,0,1,0,10890
1026,1,0,0,0,0,0,10891
1027,1,0,0,0,0,0,10892
1028,0,0,0,0,0,1,10893
1029,0,8,0,0,0,0,10894
1030,0,1,0,0,0,0,10895
1031,0,0,0,0,1,0,10896
1032,0,0,1,0,0,0,10897
1033,0,1,0,0,0,0,10898
1034,0,0,0,0,0,1,10899
1035,1,0,0,0,0,0,10900
1036,0,0,0,0,1,0,10901
1037,0,0,0,0,1,0,10902
1038,1,0,0,0,0,0,10903
1039,1,0,0,0,0,0,10904
1040,0,1,0,0,0,0,10905
1041,0,0,0,0,1,0,10906
1042,1,0,0,0,0,0,10907
1043,0,0,0,0,1,0,10908
1044,1,0,0,0,0,0,10909
1045,0,0,0,0,1,0,10910
1046,0,0,0,0,0,1,10911
1047,0,0,0,0,1,0,10912
1048,0,0,0,0,1,0,10913
1049,0,0,1,0,0,0,10914
1050,0,0,0,0,0,1,10915
1051,0,0,0,0,1,0,10916
1052,0,0,1,0,0,0,10917
1053,0,0,1,0,0,0,10918
1054,0,0,0,0,0,1,10919
1055,0,0,0,0,1,0,10920
1056,1,0,0,0,0,0,10921
1057,0,0,0,0,1,0,10922
1058,0,1,0,0,0,0,10923
1059,1,0,0,0,0,0,10924
1060,0,0,0,0,1,0,10925
1061,0,1,0,0,0,0,10926
1062,0,0,0,0,0,1,10927
1063,0,0,0,0,1,0,10928
1064,0,0,0,0,1,0,10929
1065,1,0,0,0,0,0,10930
1066,0,0,0,0,1,0,10931
1067,0,0,0,0,1,0,10932
1068,0,0,0,0,1,0,10933
1069,1,0,0,0,0,0,10934
1070,0,0,0,0,1,0,10935
1071,0,1,0,0,0,0,10936
1072,1,0,0,0,0,0,10937
1073,1,1,1,1,1,1,10938
1074,0,1,0,0,0,0,10939
1075,0,1,0,0,0,0,10940
1076,0,0,0,0,1,0,10941
1077,0,0,0,0,0,1,10942
1078,0,1,0,0,0,0,10943
1079,0,0,0,0,1,0,10944
1080,0,0,0,0,0,1,10945
1081,0,0,1,0,0,0,10946
1082,0,1,0,0,0,0,10947
1083,0,1,0,0,0,0,10948
1084,0,1,0,0,0,0,10949
1085,0,0,0,0,1,0,10950
1086,0,0,0,0,1,0,10951
1087,1,0,0,0,0,0,10952
1088,0,0,0,0,1,0,10953
1089,0,0,0,0,1,0,10954
1090,0,1,0,0,0,0,10955
1091,0,0,0,0,1,0,10956
1092,0,0,0,0,1,0,10957
1093,1,0,0,0,0,0,10958
1094,0,0,0,0,0,1,10959
1095,1,0,0,0,0,0,10960
1096,0,0,0,0,1,0,10961
1097,1,0,0,0,0,0,10962
1098,0,0,0,0,0,1,10963
1099,1,0,0,0,0,0,10964
1100,1,0,0,0,0,0,10965
1101,5,0,15,0,15,15,10966
1102,0,0,0,0,1,0,10967
1103,0,0,0,0,1,0,10968
1104,0,1,0,0,0,0,10969
1105,0,0,0,0,0,1,10970
1106,1,0,0,0,0,0,10971
1107,1,0,0,0,0,0,10972
1108,0,1,0,0,0,0,10973
1109,0,0,0,0,0,1,10974
1110,0,1,0,0,0,0,10975
1111,0,0,0,0,1,0,10976
1112,1,0,0,0,0,0,10977
1113,0,0,0,0,0,25,10978
1114,0,0,0,0,1,0,10979
1115,0,1,0,0,0,0,10980
1116,0,1,0,0,0,0,10981
1117,1,0,0,0,0,0,10982
1118,1,0,0,0,0,0,10983
1119,0,0,0,0,1,0,10984
1120,0,0,0,0,1,0,10985
1121,1,0,0,0,0,0,10986
1122,0,0,0,0,1,0,10987
1123,0,0,0,1,0,0,10988
1124,0,1,0,0,0,0,10989
1125,0,0,0,0,0,1,10990
1126,0,0,0,0,1,0,10991
1127,0,1,0,0,0,0,10992
1128,0,0,1,0,0,0,10993
1129,1,0,0,0,0,0,10994
1130,0,0,0,1,0,0,10995
1131,0,0,0,0,1,0,10996
1132,0,1,0,0,0,0,10997
1133,0,0,0,0,1,0,10998
1134,0,0,0,0,0,1,10999
1135,0,0,0,0,1,0,11000
1136,0,0,0,0,1,0,11001
1137,0,0,0,0,0,1,11002
1138,0,0,0,0,0,1,11003
1139,0,0,0,0,1,0,11004
1140,0,1,0,0,0,0,11005
1141,1,0,0,0,0,0,11006
1142,0,0,0,0,1,0,11007
1143,0,0,0,0,1,0,11008
1144,0,0,0,0,1,0,11009
1145,0,0,0,0,0,1,11010
1146,0,0,0,0,0,1,11011
1147,0,0,0,0,0,1,11012
1148,1,0,0,0,0,0,11013
1149,1,0,0,0,0,0,11014
1150,0,0,0,0,0,1,11015
1151,0,0,0,0,0,1,11016
1152,1,0,0,0,0,0,11017
1153,0,0,1,0,0,0,11018
1154,0,1,0,0,0,0,11019
1155,1,0,0,0,0,0,11020
1156,0,0,0,0,1,0,11021
1157,0,0,0,0,1,0,11022
1158,0,0,0,0,1,0,11023
1159,0,1,0,0,0,0,11024
1160,0,0,0,0,0,1,11025
1161,0,1,0,0,0,0,11026
1162,0,0,0,0,0,1,11027
1163,0,0,0,0,1,0,11028
1164,1,0,0,0,0,0,11029
1165,0,0,0,0,0,1,11030
1166,0,0,0,0,0,1,11031
1167,0,0,0,0,0,1,11032
1168,1,0,0,0,0,0,11033
1169,0,0,0,0,1,0,11034
1170,0,0,0,0,1,0,11035
1171,0,0,0,0,1,0,11036
1172,0,1,0,0,0,0,11037
1173,0,0,0,0,1,0,11038
1174,0,0,0,0,1,0,11039
1175,1,0,0,0,0,0,11040
1176,1,0,0,0,0,0,11041
1177,0,1,0,0,0,0,11042
1178,0,0,0,0,1,0,11043
1179,1,0,0,0,0,0,11044
1180,0,0,0,0,0,1,11045
1181,0,0,0,0,0,1,11046
1182,0,0,0,0,0,1,11047
1183,1,0,0,0,0,0,11048
1184,0,0,0,0,0,1,11049
1185,1,0,0,0,0,0,11050
1186,0,0,0,0,0,1,11051
1187,0,1,0,0,0,0,11052
1188,0,1,0,0,0,0,11053
1189,0,0,0,0,1,0,11054
1190,0,0,1,0,0,0,11055
1191,0,0,0,0,1,0,11056
1192,0,1,0,0,0,0,11057
1193,0,0,1,0,0,0,11058
1194,0,1,0,0,0,0,11059
1195,0,0,0,0,0,1,11060
1196,0,0,1,0,0,0,11061
1197,0,1,0,0,0,0,11062
1198,0,0,0,0,1,0,11063
1199,0,0,0,0,1,0,11064
1200,0,0,0,0,1,0,11065
1201,1,0,0,0,0,0,11066
1202,0,0,0,0,1,0,11067
1203,1,0,0,0,0,0,11068
1204,0,0,0,0,1,0,11069
1205,0,1,0,0,0,0,11070
1206,0,1,0,0,0,0,11071
1207,1,0,0,0,0,0,11072
1208,0,0,0,0,1,0,11073
1209,1,0,0,0,0,0,11074
1210,0,0,0,0,0,1,11075
1211,0,0,0,0,1,0,11076
1212,1,0,0,0,0,0,11077
1213,0,0,0,0,0,1,11078
1214,1,0,0,0,0,0,11079
1215,0,0,0,0,1,0,11080
1216,0,0,0,0,1,0,11081
1217,0,0,0,0,0,1,11082
1218,0,0,0,0,0,1,11083
1219,1,0,0,0,0,0,11084
1220,0,0,0,0,1,0,11085
1221,0,0,0,0,0,1,11086
1222,0,1,0,0,0,0,11087
1223,0,0,0,0,0,1,11088
1224,0,0,0,0,1,0,11089
1225,0,0,0,0,1,0,11090
1226,1,2,1,0,1,1,11091
1227,0,0,0,0,1,0,11092
1228,0,1,0,0,0,0,11093
1229,0,0,0,0,0,1,11094
1230,1,0,0,0,0,0,11095
1231,0,1,0,0,0,0,11096
1232,0,1,0,0,0,0,11097
1233,0,1,0,0,0,0,11098
1234,0,0,1,0,0,0,11099
1235,1,0,0,0,0,0,11100
1236,0,0,0,0,0,1,11101
1237,0,1,0,0,1,1,11102
1238,0,0,0,0,1,0,11103
1239,0,0,0,0,1,0,11104
1240,1,0,0,0,0,0,11105
1241,1,0,0,0,0,0,11106
1242,0,0,0,0,1,0,11107
1243,1,0,0,0,0,0,11108
1244,1,0,0,0,0,0,11109
1245,0,0,0,0,0,1,11110
1246,0,0,0,0,0,1,11111
1247,0,1,0,0,0,0,11112
1248,0,0,1,0,0,0,11113
1249,0,0,0,0,1,0,11114
1250,0,0,1,0,0,0,11115
1251,0,0,0,0,0,1,11116
1252,0,0,0,0,1,0,11117
1253,0,1,0,0,0,0,11118
1254,0,0,0,0,0,25,11119
1255,1,0,0,0,0,0,11120
1256,0,0,1,0,0,0,11121
1257,0,1,0,0,0,0,11122
1258,0,0,0,0,1,0,11123
1259,0,0,0,0,1,0,11124
1260,0,0,0,0,1,0,11125
1261,0,0,0,0,1,0,11126
1262,0,0,0,0,0,1,11127
1263,0,0,0,0,0,1,11128
1264,0,1,0,0,0,0,11129
1265,0,0,0,0,0,1,11130
1266,0,0,1,0,0,0,11131
1267,1,0,0,0,0,0,11132
1268,1,0,0,0,0,0,11133
1269,0,0,0,0,1,0,11134
1270,1,0,0,0,0,0,11135
1271,0,0,0,0,1,0,11136
1272,0,0,0,0,0,1,11137
1273,0,1,0,0,0,0,11138
1274,0,1,0,0,0,0,11139
1275,0,0,0,0,1,0,11140
1276,1,0,0,0,0,0,11141
1277,0,0,0,0,1,0,11142
1278,1,0,0,0,0,0,11143
1279,0,0,0,0,1,0,11144
1280,0,0,0,0,1,0,11145
1281,1,0,0,0,0,0,11146
1282,0,0,0,0,1,0,11147
1283,0,0,0,0,0,1,11148
1284,1,0,0,0,0,0,11149
1285,0,1,0,0,0,0,11150
1286,0,1,0,0,0,0,11151
1287,0,0,0,0,1,0,11152
1288,0,1,0,0,0,0,11153
1289,0,0,0,0,0,1,11154
1290,0,0,0,0,0,1,11155
1291,1,0,0,0,0,0,11156
1292,1,0,0,0,0,0,11157
1293,0,0,0,0,1,0,11158
1294,0,0,0,0,0,1,11159
1295,0,0,0,0,1,0,11160
1296,0,1,0,0,0,0,11161
1297,0,0,0,0,0,1,11162
1298,0,1,0,0,0,0,11163
1299,0,1,0,0,0,0,11164
1300,0,0,0,0,0,1,11165
1301,1,0,0,0,0,0,11166
1302,0,0,0,0,1,0,11167
1303,2,2,2,0,2,2,11168
1304,0,0,0,0,0,1,11169
1305,0,0,0,0,1,0,11170
1306,0,0,0,0,1,0,11171
1307,0,0,1,0,0,0,11172
1308,0,1,0,0,0,0,11173
1309,0,1,0,0,0,0,11174
1310,0,0,0,0,1,0,11175
1311,0,1,0,0,0,0,11176
1312,0,0,0,0,1,0,11177
1313,0,0,0,0,1,0,11178
1314,0,0,0,0,1,0,11179
1315,1,0,0,0,0,0,11180
1316,0,0,1,0,0,0,11181
1317,0,0,0,0,1,0,11182
1318,0,0,0,0,1,0,11183
1319,0,0,0,0,0,3,11184
1320,0,0,0,0,0,1,11185
1321,0,0,0,0,1,0,11186
1322,0,1,0,0,0,0,11187
1323,0,0,0,0,0,1,11188
1324,0,0,0,0,1,0,11189
1325,0,0,0,0,0,1,11190
1326,1,0,0,0,0,0,11191
1327,0,0,0,0,1,0,11192
1328,0,0,0,0,1,0,11193
1329,5,0,15,0,15,15,11194
1330,1,0,0,0,0,0,11195
1331,0,0,0,0,0,1,11196
1332,0,0,0,0,1,0,11197
1333,0,0,0,0,1,0,11198
1334,1,0,0,0,0,0,11199
1335,0,0,0,0,0,1,11200
1336,0,0,0,0,1,0,11201
1337,1,2,1,0,1,1,11202
1338,0,0,0,0,0,1,11203
1339,0,0,0,0,0,1,11204
1340,1,0,0,0,0,0,11205
1341,0,0,0,0,0,1,11206
1342,1,0,0,0,0,0,11207
1343,1,0,0,0,0,0,11208
1344,0,0,0,0,0,1,11209
1345,0,0,0,0,1,0,11210
1346,1,0,0,0,0,0,11211
1347,0,0,0,0,1,0,11212
1348,0,0,0,0,1,0,11213
1349,0,0,0,0,1,0,11214
1350,0,1,0,0,0,0,11215
1351,0,0,0,0,1,0,11216
1352,1,0,0,0,0,0,11217
1353,0,0,0,0,0,1,11218
1354,0,0,0,0,1,0,11219
1355,0,0,0,0,1,0,11220
1356,5,0,15,0,15,15,11221
1357,0,0,0,0,1,0,11222
1358,1,0,0,0,0,0,11223
1359,0,0,0,0,0,1,11224
1360,1,0,0,0,0,0,11225
1361,1,0,0,0,0,0,11226
1362,0,0,0,0,1,0,11227
1363,0,0,0,0,0,1,11228
1364,0,0,0,0,0,1,11229
1365,0,0,0,0,1,0,11230
1366,0,0,0,0,1,0,11231
1367,0,1,0,0,0,0,11232
1368,0,0,0,0,0,1,11233
1369,0,0,0,0,1,0,11234
1370,0,1,0,0,0,0,11235
1371,1,0,0,0,0,0,11236
1372,0,0,0,0,1,0,11237
1373,0,1,0,0,0,0,11238
1374,0,0,0,0,1,0,11239
1375,1,0,0,0,0,0,11240
1376,1,0,0,0,0,0,11241
1377,1,0,0,0,0,0,11242
1378,1,0,0,0,0,0,11243
1379,0,1,0,0,0,0,11244
1380,0,1,0,0,0,0,11245
1381,0,0,0,0,1,0,11246
1382,0,0,0,0,0,1,11247
1383,0,1,0,0,0,0,11248
1384,1,0,0,0,0,0,11249
1385,50,0,0,0,0,0,11250
1386,0,1,0,0,0,0,11251
1387,0,0,0,0,0,1,11252
1388,0,0,0,0,1,0,11253
1389,0,0,0,0,0,1,11254
1390,1,0,0,0,0,0,11255
1391,0,0,0,0,1,0,11256
1392,0,0,0,0,0,1,11257
1393,0,0,0,0,1,0,11258
1394,0,0,0,0,0,1,11259
1395,0,0,0,0,1,0,11260
1396,0,1,0,0,0,0,11261
1397,0,0,0,0,0,1,11262
1398,0,0,0,0,1,0,11263
1399,1,0,0,0,0,0,11264
1400,0,1,0,0,0,0,11265
1401,1,0,0,0,0,0,11266
1402,0,0,0,0,0,1,11267
1403,0,1,0,0,0,0,11268
1404,1,0,0,0,0,0,11269
1405,0,1,0,0,0,0,11270
1406,1,0,0,0,0,0,11271
1407,0,1,0,0,0,0,11272
1408,0,1,0,0,0,0,11273
1409,0,0,0,0,1,0,11274
1410,1,0,0,0,0,0,11275
1411,0,0,0,0,0,1,11276
1412,0,0,0,0,0,1,11277
1413,0,0,0,0,1,0,11278
1414,0,0,0,0,1,0,11279
1415,1,0,0,0,0,0,11280
1416,0,0,0,0,1,0,11281
1417,0,0,0,0,1,0,11282
1418,0,0,1,0,0,0,11283
1419,0,0,0,0,1,0,11284
1420,0,1,0,0,0,0,11285
1421,0,0,0,0,0,1,11286
1422,1,0,0,0,0,0,11287
1423,1,2,1,0,1,1,11288
1424,0,1,0,0,0,0,11289
1425,0,0,0,0,1,0,11290
1426,0,0,0,0,0,1,11291
1427,0,0,1,0,0,0,11292
1428,0,0,1,0,0,0,11293
1429,0,1,0,0,0,0,11294
1430,0,1,0,0,0,0,11295
1431,1,0,0,0,0,0,11296
1432,0,0,0,0,1,0,11297
1433,0,0,0,0,0,1,11298
1434,0,0,0,0,0,1,11299
1435,0,1,0,0,0,0,11300
1436,1,0,0,0,0,0,11301
1437,0,1,0,0,0,0,11302
1438,1,0,0,0,0,0,11303
1439,0,0,0,0,0,1,11304
1440,0,0,0,0,1,0,11305
1441,0,0,0,0,1,0,11306
1442,0,0,0,0,0,1,11307
1443,1,0,0,0,0,0,11308
1444,0,0,0,0,0,1,11309
1445,0,0,0,0,1,0,11310
1446,1,0,0,0,0,0,11311
1447,0,0,0,0,1,0,11312
1448,0,0,0,0,1,0,11313
1449,0,0,0,0,1,0,11314
1450,0,0,0,0,0,1,11315
1451,0,0,0,0,0,1,11316
1452,1,0,0,0,0,0,11317
1453,0,0,0,0,1,0,11318
1454,0,0,0,0,1,0,11319
1455,0,0,0,0,1,0,11320
1456,0,0,0,0,1,0,11321
1457,0,1,0,0,0,0,11322
1458,1,0,0,0,0,0,11323
1459,0,0,0,0,1,0,11324
1460,0,0,0,0,1,0,11325
1461,0,0,0,0,1,0,11326
1462,0,0,0,0,1,0,11327
1463,1,0,0,0,0,0,11328
1464,0,0,0,0,0,1,11329
1465,0,0,1,0,0,0,11330
1466,0,1,0,0,0,0,11331
1467,0,1,0,0,0,0,11332
1468,1,0,0,0,0,0,11333
1469,1,0,0,0,0,0,11334
1470,0,0,0,0,1,0,11335
1471,1,0,0,0,0,0,11336
1472,0,1,0,0,0,0,11337
1473,0,0,0,0,0,1,11338
1474,1,0,0,0,0,0,11339
1475,0,0,0,0,1,0,11340
1476,0,0,0,0,1,0,11341
1477,1,0,0,0,0,0,11342
1478,1,0,0,0,0,0,11343
1479,0,0,1,0,0,0,11344
1480,0,0,0,0,0,1,11345
1481,1,0,0,0,0,0,11346
1482,0,0,0,0,0,1,11347
1483,1,0,0,0,0,0,11348
1484,0,0,0,0,1,0,11349
1485,0,5,0,0,0,0,11350
1486,0,1,0,0,0,0,11351
1487,0,0,0,0,0,1,11352
1488,1,0,0,0,0,0,11353
1489,0,0,0,0,1,0,11354
1490,0,0,0,0,1,0,11355
1491,0,0,1,0,0,0,11356
1492,0,1,0,0,0,0,11357
1493,0,0,1,0,0,0,11358
1494,1,0,0,0,0,0,11359
1495,1,0,0,0,0,0,11360
1496,1,0,0,0,0,0,11361
1497,0,0,1,0,0,0,11362
1498,0,0,0,0,1,0,11363
1499,0,0,0,0,1,0,11364
1500,1,0,0,0,0,0,11365
1501,0,0,0,0,0,1,11366
1502,0,0,0,0,1,0,11367
1503,0,0,0,0,0,1,11368
1504,1,0,0,0,0,0,11369
1505,0,1,0,0,0,0,11370
1506,0,1,0,0,0,0,11371
1507,0,0,0,0,1,0,11372
1508,1,0,0,0,0,0,11373
1509,0,0,0,0,1,0,11374
1510,1,0,0,0,0,0,11375
1511,2,2,2,0,2,2,11376
1512,0,0,0,0,0,1,11377
1513,1,0,0,0,0,0,11378
1514,1,0,0,0,0,0,11379
1515,0,0,0,0,1,0,11380
1516,0,0,0,0,1,0,11381
1517,0,0,0,0,1,0,11382
1518,1,0,0,0,0,0,11383
1519,0,0,0,0,1,0,11384
1520,0,0,1,0,0,0,11385
1521,0,0,0,0,1,0,11386
1522,1,0,0,0,0,0,11387
1523,0,0,0,0,0,1,11388
1524,0,0,0,0,50,0,11389
1525,1,0,0,0,0,0,11390
1526,0,0,0,0,0,1,11391
1527,0,0,1,0,0,0,11392
1528,0,0,0,0,0,1,11393
1529,0,0,0,0,1,0,11394
1530,0,1,0,0,0,0,11395
1531,1,0,0,0,0,0,11396
1532,1,0,0,0,0,0,11397
1533,0,1,0,0,0,0,11398
1534,0,0,0,0,0,1,11399
1535,0,0,0,0,1,0,11400
1536,0,0,0,0,1,0,11401
1537,0,0,0,0,1,0,11402
1538,1,0,0,0,0,0,11403
1539,0,0,0,0,1,0,11404
1540,0,0,0,0,1,0,11405
1541,0,0,0,0,1,0,11406
1542,1,0,0,0,0,0,11407
1543,1,0,0,0,0,0,11408
1544,0,0,0,0,0,1,11409
1545,0,0,0,0,0,1,11410
1546,0,1,0,0,0,0,11411
1547,0,1,0,0,0,0,11412
1548,0,0,0,0,0,1,11413
1549,0,0,0,0,0,1,11414
1550,0,0,0,0,1,0,11415
1551,0,1,0,0,0,0,11416
1552,1,0,0,0,0,0,11417
1553,0,0,0,0,0,1,11418
1554,0,0,0,0,1,0,11419
1555,0,1,0,0,0,0,11420
1556,0,0,0,0,1,0,11421
1557,0,0,0,0,0,1,11422
1558,1,1,1,0,1,1,11423
1559,1,0,0,0,0,0,11424
1560,1,0,0,0,0,0,11425
1561,0,0,0,0,1,0,11426
1562,0,1,0,0,0,0,11427
1563,0,0,0,0,1,0,11428
1564,0,1,0,0,0,0,11429
1565,1,0,0,0,0,0,11430
1566,0,0,0,0,1,0,11431
1567,0,0,0,0,0,1,11432
1568,1,0,0,0,0,0,11433
1569,1,0,0,0,0,0,11434
1570,0,0,1,0,0,0,11435
1571,0,0,0,0,1,0,11436
1572,0,0,0,0,1,0,11437
1573,0,0,0,0,0,1,11438
1574,1,0,0,0,0,0,11439
1575,1,0,0,0,0,0,11440
1576,1,0,0,0,0,0,11441
1577,0,0,0,0,1,0,11442
1578,5,0,15,0,15,15,11443
1579,50,0,0,0,0,0,11444
1580,0,0,0,0,1,0,11445
1581,0,0,0,0,0,1,11446
1582,0,0,0,0,1,0,11447
1583,0,0,0,0,0,25,11448
1584,0,1,0,0,0,0,11449
1585,0,0,0,0,1,0,11450
1586,1,0,0,0,0,0,11451
1587,0,0,0,0,1,0,11452
1588,0,0,0,0,1,0,11453
1589,0,0,0,0,1,0,11454
1590,0,0,0,0,1,0,11455
1591,0,0,0,0,0,1,11456
1592,0,0,1,0,0,0,11457
1593,0,0,1,0,0,0,11458
1594,0,0,0,0,0,1,11459
1595,0,1,0,0,0,0,11460
1596,0,1,0,0,0,0,11461
1597,1,0,0,0,0,0,11462
1598,0,1,0,0,0,0,11463
1599,2,2,2,0,2,2,11464
1600,1,0,0,0,0,0,11465
1601,0,0,0,0,1,0,11466
1602,0,1,0,0,0,0,11467
1603,0,0,0,0,0,1,11468
1604,0,0,0,0,0,1,11469
1605,0,0,0,0,1,0,11470
1606,0,1,0,0,0,0,11471
1607,0,0,0,0,1,0,11472
1608,0,0,0,0,1,0,11473
1609,0,0,0,0,1,0,11474
1610,0,1,0,0,0,0,11475
1611,1,0,0,0,0,0,11476
1612,0,0,0,0,1,0,11477
1613,0,0,0,0,1,0,11478
1614,0,0,0,0,1,0,11479
1615,0,0,0,0,0,1,11480
1616,0,0,0,0,0,1,11481
1617,0,0,0,0,1,0,11482
1618,0,1,0,0,0,0,11483
1619,0,0,0,0,1,0,11484
1620,0,0,1,0,0,0,11485
1621,0,1,0,0,0,0,11486
1622,0,1,0,0,0,0,11487
1623,0,0,0,0,1,0,11488
1624,0,0,0,0,1,0,11489
1625,0,1,0,0,0,0,11490
1626,0,1,0,0,0,0,11491
1627,0,1,0,0,0,0,11492
1628,1,0,0,0,0,0,11493
1629,0,0,1,0,0,0,11494
1630,0,0,0,0,0,1,11495
1631,0,0,0,0,1,0,11496
1632,1,0,0,0,0,0,11497
1633,1,0,0,0,0,0,11498
1634,0,0,0,0,1,0,11499
1635,0,0,0,0,1,0,11500
1636,0,1,0,0,0,0,11501
1637,0,0,0,0,1,0,11502
1638,0,0,0,0,1,0,11503
1639,0,0,0,0,1,0,11504
1640,1,0,0,0,0,0,11505
1641,0,0,0,0,1,0,11506
1642,0,0,0,0,0,1,11507
1643,0,0,0,0,1,0,11508
1644,1,0,0,0,0,0,11509
1645,0,0,1,0,0,0,11510
1646,1,0,0,0,0,0,11511
1647,1,0,0,0,0,0,11512
1648,1,0,0,0,0,0,11513
1649,0,1,0,0,0,0,11514
1650,0,1,0,0,0,0,11515
1651,0,0,0,0,1,0,11516
1652,0,1,0,0,0,0,11517
1653,1,0,0,0,0,0,11518
1654,1,0,0,0,0,0,11519
1655,0,0,0,0,1,0,11520
1656,0,1,0,0,0,0,11521
1657,0,0,0,0,1,0,11522
1658,0,0,0,0,0,1,11523
1659,0,0,0,0,1,0,11524
1660,1,0,0,0,0,0,11525
1661,0,0,0,0,0,1,11526
1662,1,0,0,0,0,0,11527
1663,0,0,0,0,0,1,11528
1664,1,0,0,0,0,0,11529
1665,0,0,0,0,1,0,11530
1666,0,0,0,0,0,1,11531
1667,0,0,0,0,1,0,11532
1668,1,0,0,0,0,0,11533
1669,0,1,0,0,0,0,11534
1670,0,0,0,0,1,0,11535
1671,0,0,0,0,0,25,11536
1672,0,0,0,0,0,1,11537
1673,0,0,0,0,0,1,11538
1674,1,0,0,0,0,0,11539
1675,0,0,0,0,1,0,11540
1676,0,1,0,0,0,0,11541
1677,0,0,0,0,1,0,11542
1678,0,0,0,0,1,0,11543
1679,0,0,0,0,1,0,11544
1680,0,0,0,0,1,0,11545
1681,1,0,0,0,0,0,11546
1682,0,0,0,1,0,0,11547
1683,0,0,0,0,1,0,11548
1684,0,0,1,0,0,0,11549
1685,0,0,0,0,0,1,11550
1686,0,1,0,0,0,0,11551
1687,0,1,0,0,0,0,11552
1688,0,0,0,0,1,0,11553
1689,0,0,1,0,0,0,11554
1690,0,0,1,0,0,0,11555
1691,0,0,0,0,1,0,11556
1692,0,0,1,0,0,0,11557
1693,0,0,0,0,1,0,11558
1694,1,0,0,0,0,0,11559
1695,0,0,0,0,1,0,11560
1696,0,0,1,0,0,0,11561
1697,0,0,0,0,0,1,11562
1698,0,0,0,0,0,1,11563
1699,0,1,0,0,0,0,11564
1700,0,1,0,0,0,0,11565
1701,0,0,0,0,1,0,11566
1702,1,0,0,0,0,0,11567
1703,0,0,0,0,1,0,11568
1704,0,0,0,0,10,0,11569
1705,0,1,0,0,0,0,11570
1706,0,1,0,0,0,0,11571
1707,0,1,0,0,0,0,11572
1708,0,0,0,0,1,0,11573
1709,0,1,0,0,0,0,11574
1710,0,1,0,0,0,0,11575
1711,0,0,0,0,1,0,11576
1712,1,0,0,0,0,0,11577
1713,0,0,0,0,1,0,11578
1714,0,0,0,0,1,0,11579
1715,0,0,0,0,0,1,11580
1716,1,0,0,0,0,0,11581
1717,0,0,0,0,0,25,11582
1718,0,0,0,0,1,0,11583
